source,target,edge_type,is_fraud_edge,timestamp
user_2985,driver_369,completed_ride,False,2025-10-23 09:46:01.742549
user_2985,driver_645,completed_ride,False,2025-10-21 19:34:01.743569
user_2985,driver_1095,completed_ride,False,2025-10-22 04:37:01.805327
user_2986,driver_801,completed_ride,False,2025-10-24 06:48:01.595271
user_2986,driver_405,completed_ride,False,2025-10-23 07:17:01.599271
user_2986,driver_147,completed_ride,False,2025-10-22 23:26:01.797603
user_2987,driver_116,completed_ride,False,2025-10-22 00:00:01.496592
user_2987,driver_760,completed_ride,False,2025-10-22 18:01:01.644889
user_2987,driver_1656,completed_ride,False,2025-10-20 11:27:01.794084
user_2987,driver_1992,completed_ride,False,2025-10-23 03:55:01.838890
user_2988,driver_1458,completed_ride,False,2025-10-25 17:24:01.507721
user_2988,driver_1925,completed_ride,False,2025-10-21 07:47:01.535304
user_2988,driver_22,completed_ride,False,2025-10-21 08:21:01.544928
user_2988,driver_1472,completed_ride,False,2025-10-27 07:58:01.586402
user_2988,driver_1326,completed_ride,False,2025-10-25 21:03:01.640000
user_2988,driver_1857,completed_ride,False,2025-10-25 16:59:01.749571
user_2989,driver_1669,completed_ride,False,2025-10-24 06:40:01.486612
user_2989,driver_1259,completed_ride,False,2025-10-24 04:05:01.573222
user_2989,driver_1729,completed_ride,False,2025-10-24 15:18:01.689656
user_2989,driver_3,completed_ride,False,2025-10-21 14:45:01.729331
user_2990,driver_1830,completed_ride,False,2025-10-24 07:24:01.659487
user_2990,driver_574,completed_ride,False,2025-10-22 02:46:01.699723
user_2990,driver_1117,completed_ride,False,2025-10-23 07:09:01.789070
user_2990,driver_1007,completed_ride,False,2025-10-20 23:37:01.791664
user_2991,driver_270,completed_ride,False,2025-10-24 02:37:01.502634
user_2991,driver_384,completed_ride,False,2025-10-21 10:20:01.503729
user_2991,driver_1682,completed_ride,False,2025-10-20 19:34:01.542926
user_2991,driver_108,completed_ride,False,2025-10-24 00:29:01.565179
user_2991,driver_1508,completed_ride,False,2025-10-24 15:33:01.631709
user_2991,driver_1347,completed_ride,False,2025-10-21 13:07:01.659487
user_2991,driver_1283,completed_ride,False,2025-10-26 16:31:01.743569
user_2991,driver_1081,completed_ride,False,2025-10-23 14:41:01.750567
user_2991,driver_995,completed_ride,False,2025-10-24 08:44:01.796602
user_2992,driver_1056,completed_ride,False,2025-10-25 07:07:01.731330
user_2993,driver_1884,completed_ride,False,2025-10-22 12:47:01.476190
user_2993,driver_676,completed_ride,False,2025-10-26 05:24:01.655489
user_2993,driver_812,completed_ride,False,2025-10-24 04:22:01.672825
user_2993,driver_432,completed_ride,False,2025-10-22 03:08:01.689656
user_2993,driver_453,completed_ride,False,2025-10-24 05:11:01.748571
user_2994,driver_1152,completed_ride,False,2025-10-26 23:48:01.531877
user_2994,driver_1928,completed_ride,False,2025-10-21 01:09:01.544928
user_2994,driver_454,completed_ride,False,2025-10-24 03:47:01.665005
user_2995,driver_1342,completed_ride,False,2025-10-22 00:28:01.588409
user_2995,driver_806,completed_ride,False,2025-10-21 19:35:01.626572
user_2995,driver_1766,completed_ride,False,2025-10-24 08:18:01.738624
user_2995,driver_601,completed_ride,False,2025-10-26 10:41:01.748571
user_2995,driver_1540,completed_ride,False,2025-10-22 11:29:01.817758
user_2996,driver_1661,completed_ride,False,2025-10-24 09:03:01.596313
user_2996,driver_99,completed_ride,False,2025-10-21 18:48:01.716777
user_2996,driver_1883,completed_ride,False,2025-10-23 12:19:01.732629
user_2997,driver_31,completed_ride,False,2025-10-25 16:59:01.540327
user_2997,driver_1978,completed_ride,False,2025-10-24 18:27:01.622486
user_2997,driver_1736,completed_ride,False,2025-10-22 21:23:01.703631
user_2997,driver_1436,completed_ride,False,2025-10-24 11:26:01.738624
user_2997,driver_1369,completed_ride,False,2025-10-23 22:00:01.777374
user_2997,driver_534,completed_ride,False,2025-10-24 17:57:01.791664
user_2997,driver_473,completed_ride,False,2025-10-24 17:49:01.805327
user_2997,driver_1974,completed_ride,False,2025-10-21 18:08:01.819758
user_2997,driver_1099,completed_ride,False,2025-10-26 18:48:01.822867
user_2998,driver_1740,completed_ride,False,2025-10-22 00:07:01.819758
user_2998,driver_611,completed_ride,False,2025-10-26 01:56:01.582892
user_2998,driver_461,completed_ride,False,2025-10-24 11:04:01.590408
user_2998,driver_1936,completed_ride,False,2025-10-22 21:18:01.615909
user_2999,driver_1873,completed_ride,False,2025-10-24 22:48:01.513025
user_2999,driver_929,completed_ride,False,2025-10-24 12:08:01.548010
user_2999,driver_1458,completed_ride,False,2025-10-26 12:57:01.595271
user_2999,driver_136,completed_ride,False,2025-10-21 14:44:01.632924
user_2999,driver_1205,completed_ride,False,2025-10-26 09:22:01.642887
user_2999,driver_949,completed_ride,False,2025-10-20 12:32:01.668097
user_2999,driver_1609,completed_ride,False,2025-10-25 15:15:01.832379
user_3000,driver_740,completed_ride,False,2025-10-27 04:33:01.515062
user_3000,driver_1438,completed_ride,False,2025-10-22 04:57:01.571265
user_3000,driver_165,completed_ride,False,2025-10-24 21:12:01.641508
user_3000,driver_1272,completed_ride,False,2025-10-25 07:41:01.815758
user_3000,driver_1994,completed_ride,False,2025-10-23 01:13:01.834382
user_3001,driver_162,completed_ride,False,2025-10-24 18:16:01.488620
user_3001,driver_1118,completed_ride,False,2025-10-21 07:09:01.537297
user_3002,driver_1038,completed_ride,False,2025-10-21 20:27:01.513987
user_3002,driver_227,completed_ride,False,2025-10-21 10:09:01.537297
user_3002,driver_1059,completed_ride,False,2025-10-25 14:24:01.582892
user_3002,driver_257,completed_ride,False,2025-10-23 19:13:01.590408
user_3002,driver_1199,completed_ride,False,2025-10-21 09:20:01.640000
user_3002,driver_1121,completed_ride,False,2025-10-20 14:11:01.692647
user_3002,driver_1294,completed_ride,False,2025-10-25 03:49:01.707643
user_3002,driver_1360,completed_ride,False,2025-10-20 13:36:01.732945
user_3002,driver_1471,completed_ride,False,2025-10-24 04:49:01.780375
user_3003,driver_1604,completed_ride,False,2025-10-23 20:02:01.558650
user_3003,driver_453,completed_ride,False,2025-10-21 22:06:01.655489
user_3003,driver_166,completed_ride,False,2025-10-22 21:48:01.809246
user_3003,driver_818,completed_ride,False,2025-10-22 11:49:01.828872
user_3004,driver_37,completed_ride,False,2025-10-23 20:10:01.556670
user_3004,driver_1137,completed_ride,False,2025-10-20 23:40:01.639011
user_3004,driver_71,completed_ride,False,2025-10-20 14:25:01.692328
user_3004,driver_1355,completed_ride,False,2025-10-23 03:13:01.721725
user_3005,driver_890,completed_ride,False,2025-10-26 05:30:01.656488
user_3005,driver_281,completed_ride,False,2025-10-24 00:00:01.674826
user_3005,driver_163,completed_ride,False,2025-10-26 04:00:01.689656
user_3005,driver_1993,completed_ride,False,2025-10-26 15:01:01.808353
user_3006,driver_775,completed_ride,False,2025-10-25 19:51:01.590408
user_3006,driver_383,completed_ride,False,2025-10-22 15:52:01.815758
user_3006,driver_1177,completed_ride,False,2025-10-23 16:11:01.819758
user_3007,driver_109,completed_ride,False,2025-10-21 10:59:01.601864
user_3008,driver_621,completed_ride,False,2025-10-24 12:26:01.501372
user_3008,driver_1168,completed_ride,False,2025-10-23 14:17:01.506707
user_3008,driver_1420,completed_ride,False,2025-10-23 11:47:01.540327
user_3008,driver_1118,completed_ride,False,2025-10-25 07:46:01.566272
user_3008,driver_476,completed_ride,False,2025-10-20 15:05:01.583894
user_3008,driver_336,completed_ride,False,2025-10-25 23:47:01.610459
user_3008,driver_1081,completed_ride,False,2025-10-25 11:16:01.681360
user_3008,driver_1100,completed_ride,False,2025-10-25 08:57:01.740557
user_3009,driver_523,completed_ride,False,2025-10-21 09:33:01.513025
user_3009,driver_1807,completed_ride,False,2025-10-27 07:32:01.537297
user_3009,driver_18,completed_ride,False,2025-10-20 21:52:01.541507
user_3009,driver_591,completed_ride,False,2025-10-21 06:12:01.553969
user_3009,driver_355,completed_ride,False,2025-10-24 20:03:01.639011
user_3009,driver_1709,completed_ride,False,2025-10-25 01:26:01.699723
user_3010,driver_1101,completed_ride,False,2025-10-21 19:09:01.530088
user_3010,driver_63,completed_ride,False,2025-10-26 06:34:01.532937
user_3011,driver_634,completed_ride,False,2025-10-20 12:01:01.545926
user_3011,driver_50,completed_ride,False,2025-10-25 00:24:01.583894
user_3011,driver_10,completed_ride,False,2025-10-24 19:44:01.719703
user_3011,driver_1097,completed_ride,False,2025-10-23 15:57:01.790067
user_3011,driver_1255,completed_ride,False,2025-10-23 13:59:01.810322
user_3011,driver_875,completed_ride,False,2025-10-22 06:46:01.824869
user_3012,driver_1457,completed_ride,False,2025-10-23 16:23:01.466850
user_3012,driver_979,completed_ride,False,2025-10-21 23:27:01.522850
user_3012,driver_1695,completed_ride,False,2025-10-21 01:40:01.566272
user_3012,driver_1054,completed_ride,False,2025-10-22 18:52:01.618503
user_3012,driver_669,completed_ride,False,2025-10-23 02:35:01.798600
user_3012,driver_125,completed_ride,False,2025-10-21 07:40:01.804339
user_3013,driver_1444,completed_ride,False,2025-10-22 20:34:01.509323
user_3013,driver_712,completed_ride,False,2025-10-20 13:17:01.589408
user_3013,driver_1844,completed_ride,False,2025-10-21 10:07:01.654494
user_3013,driver_387,completed_ride,False,2025-10-25 05:18:01.785981
user_3013,driver_912,completed_ride,False,2025-10-25 22:17:01.787057
user_3013,driver_266,completed_ride,False,2025-10-21 14:35:01.822867
user_3014,driver_804,completed_ride,False,2025-10-23 01:28:01.505723
user_3014,driver_669,completed_ride,False,2025-10-23 17:27:01.573222
user_3014,driver_737,completed_ride,False,2025-10-27 08:31:01.633921
user_3014,driver_1695,completed_ride,False,2025-10-23 03:16:01.665005
user_3014,driver_1895,completed_ride,False,2025-10-22 17:28:01.698699
user_3014,driver_1843,completed_ride,False,2025-10-24 05:11:01.714692
user_3015,driver_1866,completed_ride,False,2025-10-23 19:02:01.517077
user_3015,driver_1784,completed_ride,False,2025-10-25 20:24:01.549010
user_3015,driver_376,completed_ride,False,2025-10-26 03:38:01.576223
user_3015,driver_474,completed_ride,False,2025-10-23 19:45:01.717791
user_3015,driver_1281,completed_ride,False,2025-10-25 17:12:01.732945
user_3016,driver_132,completed_ride,False,2025-10-23 02:12:01.481164
user_3016,driver_1930,completed_ride,False,2025-10-25 03:01:01.523086
user_3016,driver_656,completed_ride,False,2025-10-21 21:51:01.684679
user_3016,driver_844,completed_ride,False,2025-10-21 02:50:01.699723
user_3016,driver_512,completed_ride,False,2025-10-20 23:22:01.705548
user_3017,driver_480,completed_ride,False,2025-10-26 12:55:01.526172
user_3017,driver_833,completed_ride,False,2025-10-23 00:49:01.788060
user_3018,driver_1583,completed_ride,False,2025-10-22 04:27:01.699723
user_3018,driver_1707,completed_ride,False,2025-10-24 18:14:01.787057
user_3019,driver_493,completed_ride,False,2025-10-21 12:03:01.481164
user_3019,driver_1573,completed_ride,False,2025-10-26 01:51:01.483530
user_3019,driver_1868,completed_ride,False,2025-10-21 08:38:01.506707
user_3019,driver_1832,completed_ride,False,2025-10-20 14:36:01.549010
user_3020,driver_1798,completed_ride,False,2025-10-25 14:57:01.582892
user_3020,driver_1796,completed_ride,False,2025-10-20 18:19:01.645889
user_3020,driver_1464,completed_ride,False,2025-10-23 01:18:01.776484
user_3020,driver_1994,completed_ride,False,2025-10-22 05:32:01.778376
user_3021,driver_1005,completed_ride,False,2025-10-24 01:46:01.505723
user_3021,driver_586,completed_ride,False,2025-10-23 15:57:01.559657
user_3021,driver_1545,completed_ride,False,2025-10-22 17:01:01.619604
user_3021,driver_1372,completed_ride,False,2025-10-23 20:41:01.802244
user_3022,driver_56,completed_ride,False,2025-10-23 06:04:01.486612
user_3022,driver_1550,completed_ride,False,2025-10-21 15:30:01.539304
user_3022,driver_263,completed_ride,False,2025-10-26 13:00:01.574309
user_3022,driver_321,completed_ride,False,2025-10-23 02:34:01.685674
user_3022,driver_1585,completed_ride,False,2025-10-25 03:15:01.708643
user_3022,driver_634,completed_ride,False,2025-10-24 00:30:01.808353
user_3023,driver_779,completed_ride,False,2025-10-21 18:06:01.492590
user_3023,driver_1367,completed_ride,False,2025-10-26 23:03:01.530088
user_3023,driver_477,completed_ride,False,2025-10-22 21:17:01.552968
user_3023,driver_583,completed_ride,False,2025-10-25 04:47:01.593275
user_3023,driver_242,completed_ride,False,2025-10-22 21:15:01.670094
user_3023,driver_696,completed_ride,False,2025-10-25 03:25:01.783473
user_3024,driver_649,completed_ride,False,2025-10-21 22:08:01.588409
user_3024,driver_1107,completed_ride,False,2025-10-25 02:41:01.607462
user_3024,driver_264,completed_ride,False,2025-10-23 12:19:01.653587
user_3024,driver_119,completed_ride,False,2025-10-24 14:10:01.779376
user_3024,driver_970,completed_ride,False,2025-10-26 19:02:01.841393
user_3025,driver_260,completed_ride,False,2025-10-26 04:02:01.623570
user_3025,driver_527,completed_ride,False,2025-10-26 01:08:01.647887
user_3025,driver_1318,completed_ride,False,2025-10-25 23:41:01.732945
user_3025,driver_239,completed_ride,False,2025-10-21 02:10:01.818758
user_3026,driver_519,completed_ride,False,2025-10-24 09:29:01.555562
user_3026,driver_1709,completed_ride,False,2025-10-26 09:48:01.640000
user_3026,driver_1003,completed_ride,False,2025-10-25 18:04:01.672825
user_3026,driver_1965,completed_ride,False,2025-10-20 13:09:01.798600
user_3026,driver_1129,completed_ride,False,2025-10-23 10:08:01.823869
user_3027,driver_1571,completed_ride,False,2025-10-23 17:23:01.659487
user_3027,driver_1942,completed_ride,False,2025-10-25 10:43:01.661489
user_3028,driver_1314,completed_ride,False,2025-10-25 05:09:01.814760
user_3028,driver_775,completed_ride,False,2025-10-22 09:36:01.821972
user_3029,driver_348,completed_ride,False,2025-10-23 02:49:01.499684
user_3029,driver_76,completed_ride,False,2025-10-23 21:15:01.589408
user_3029,driver_1421,completed_ride,False,2025-10-22 06:23:01.606458
user_3029,driver_1825,completed_ride,False,2025-10-22 01:52:01.657486
user_3029,driver_1818,completed_ride,False,2025-10-26 14:19:01.781375
user_3029,driver_1185,completed_ride,False,2025-10-25 17:26:01.782397
user_3030,driver_1579,completed_ride,False,2025-10-26 13:40:01.666080
user_3031,driver_1271,completed_ride,False,2025-10-23 11:57:01.492417
user_3031,driver_1800,completed_ride,False,2025-10-24 14:07:01.538297
user_3031,driver_178,completed_ride,False,2025-10-21 09:54:01.630114
user_3032,driver_739,completed_ride,False,2025-10-23 11:24:01.737533
user_3032,driver_1601,completed_ride,False,2025-10-20 23:17:01.794084
user_3032,driver_1870,completed_ride,False,2025-10-20 19:42:01.839890
user_3032,driver_1561,completed_ride,False,2025-10-22 15:26:01.839890
user_3033,driver_1040,completed_ride,False,2025-10-22 12:32:01.505723
user_3033,driver_1395,completed_ride,False,2025-10-21 23:03:01.537297
user_3033,driver_279,completed_ride,False,2025-10-23 06:35:01.613834
user_3033,driver_1930,completed_ride,False,2025-10-22 18:48:01.723136
user_3033,driver_804,completed_ride,False,2025-10-25 10:29:01.779376
user_3033,driver_659,completed_ride,False,2025-10-26 01:15:01.818758
user_3034,driver_27,completed_ride,False,2025-10-27 00:43:01.472882
user_3034,driver_608,completed_ride,False,2025-10-27 04:51:01.481164
user_3034,driver_84,completed_ride,False,2025-10-22 10:45:01.513987
user_3034,driver_639,completed_ride,False,2025-10-26 09:18:01.665005
user_3034,driver_1553,completed_ride,False,2025-10-22 16:44:01.831489
user_3035,driver_1333,completed_ride,False,2025-10-26 03:35:01.595271
user_3035,driver_1240,completed_ride,False,2025-10-20 18:22:01.722057
user_3035,driver_1526,completed_ride,False,2025-10-25 14:06:01.819758
user_3036,driver_1749,completed_ride,False,2025-10-21 22:04:01.511330
user_3036,driver_1107,completed_ride,False,2025-10-26 03:08:01.521759
user_3036,driver_1921,completed_ride,False,2025-10-25 21:06:01.636937
user_3036,driver_1443,completed_ride,False,2025-10-25 05:10:01.658486
user_3036,driver_1822,completed_ride,False,2025-10-21 12:17:01.661993
user_3036,driver_31,completed_ride,False,2025-10-21 10:14:01.838890
user_3037,driver_670,completed_ride,False,2025-10-24 00:51:01.488620
user_3038,driver_690,completed_ride,False,2025-10-22 01:37:01.495592
user_3038,driver_867,completed_ride,False,2025-10-24 09:09:01.571265
user_3038,driver_547,completed_ride,False,2025-10-23 17:31:01.615909
user_3039,driver_336,completed_ride,False,2025-10-22 01:30:01.612834
user_3039,driver_34,completed_ride,False,2025-10-27 02:52:01.624490
user_3039,driver_1337,completed_ride,False,2025-10-25 15:42:01.674826
user_3039,driver_1525,completed_ride,False,2025-10-21 06:18:01.730330
user_3039,driver_1200,completed_ride,False,2025-10-26 12:59:01.838890
user_3040,driver_1873,completed_ride,False,2025-10-27 08:18:01.504722
user_3040,driver_419,completed_ride,False,2025-10-24 08:58:01.527174
user_3040,driver_340,completed_ride,False,2025-10-21 12:54:01.533210
user_3040,driver_1619,completed_ride,False,2025-10-23 04:45:01.550015
user_3040,driver_1768,completed_ride,False,2025-10-25 05:48:01.684679
user_3040,driver_1598,completed_ride,False,2025-10-24 13:05:01.701389
user_3041,driver_543,completed_ride,False,2025-10-23 15:58:01.491317
user_3041,driver_304,completed_ride,False,2025-10-25 10:57:01.682479
user_3041,driver_132,completed_ride,False,2025-10-21 16:31:01.831489
user_3042,driver_1403,completed_ride,False,2025-10-25 02:57:01.613834
user_3042,driver_13,completed_ride,False,2025-10-24 14:35:01.625489
user_3042,driver_1852,completed_ride,False,2025-10-21 17:26:01.642887
user_3042,driver_119,completed_ride,False,2025-10-21 08:45:01.831489
user_3043,driver_1773,completed_ride,False,2025-10-21 20:20:01.485611
user_3043,driver_883,completed_ride,False,2025-10-24 16:27:01.558650
user_3043,driver_426,completed_ride,False,2025-10-24 09:31:01.568270
user_3043,driver_1677,completed_ride,False,2025-10-25 23:30:01.646887
user_3043,driver_1599,completed_ride,False,2025-10-25 10:13:01.813755
user_3044,driver_591,completed_ride,False,2025-10-25 00:41:01.484530
user_3044,driver_112,completed_ride,False,2025-10-20 11:24:01.515062
user_3044,driver_100,completed_ride,False,2025-10-23 15:41:01.555562
user_3044,driver_201,completed_ride,False,2025-10-22 04:40:01.732945
user_3045,driver_787,completed_ride,False,2025-10-20 16:59:01.503729
user_3045,driver_909,completed_ride,False,2025-10-20 14:25:01.557663
user_3045,driver_493,completed_ride,False,2025-10-25 01:29:01.632924
user_3045,driver_678,completed_ride,False,2025-10-22 17:26:01.632924
user_3045,driver_1672,completed_ride,False,2025-10-25 16:26:01.638007
user_3045,driver_364,completed_ride,False,2025-10-25 22:19:01.672825
user_3045,driver_430,completed_ride,False,2025-10-23 10:39:01.714692
user_3045,driver_1806,completed_ride,False,2025-10-20 19:45:01.721208
user_3045,driver_1848,completed_ride,False,2025-10-23 14:31:01.829871
user_3046,driver_1796,completed_ride,False,2025-10-26 16:46:01.521759
user_3046,driver_1688,completed_ride,False,2025-10-21 22:31:01.542926
user_3046,driver_563,completed_ride,False,2025-10-24 10:26:01.557663
user_3046,driver_1095,completed_ride,False,2025-10-20 16:28:01.578224
user_3046,driver_200,completed_ride,False,2025-10-21 10:12:01.740557
user_3046,driver_113,completed_ride,False,2025-10-26 21:28:01.821362
user_3047,driver_451,completed_ride,False,2025-10-25 01:26:01.511986
user_3047,driver_1344,completed_ride,False,2025-10-25 20:38:01.544015
user_3047,driver_559,completed_ride,False,2025-10-22 16:59:01.619604
user_3047,driver_199,completed_ride,False,2025-10-25 11:07:01.689656
user_3047,driver_802,completed_ride,False,2025-10-25 17:33:01.723136
user_3047,driver_773,completed_ride,False,2025-10-26 11:48:01.724142
user_3048,driver_202,completed_ride,False,2025-10-27 04:03:01.556670
user_3048,driver_1873,completed_ride,False,2025-10-23 15:32:01.619604
user_3048,driver_86,completed_ride,False,2025-10-24 03:42:01.664084
user_3048,driver_977,completed_ride,False,2025-10-22 04:43:01.669097
user_3048,driver_1630,completed_ride,False,2025-10-26 13:51:01.733952
user_3049,driver_1446,completed_ride,False,2025-10-22 00:49:01.538297
user_3049,driver_764,completed_ride,False,2025-10-20 16:42:01.654494
user_3049,driver_1302,completed_ride,False,2025-10-21 12:04:01.664084
user_3049,driver_1498,completed_ride,False,2025-10-26 11:07:01.739623
user_3050,driver_1883,completed_ride,False,2025-10-22 17:18:01.568270
user_3050,driver_1631,completed_ride,False,2025-10-23 16:17:01.701389
user_3050,driver_1491,completed_ride,False,2025-10-24 01:24:01.794084
user_3050,driver_1568,completed_ride,False,2025-10-26 08:14:01.819758
user_3050,driver_1040,completed_ride,False,2025-10-23 17:51:01.829871
user_3051,driver_800,completed_ride,False,2025-10-20 14:33:01.471255
user_3051,driver_1822,completed_ride,False,2025-10-21 06:16:01.723136
user_3051,driver_163,completed_ride,False,2025-10-24 20:12:01.724142
user_3052,driver_855,completed_ride,False,2025-10-25 01:28:01.646887
user_3052,driver_1396,completed_ride,False,2025-10-21 02:22:01.742549
user_3053,driver_19,completed_ride,False,2025-10-21 18:04:01.469752
user_3053,driver_1643,completed_ride,False,2025-10-22 08:08:01.604433
user_3053,driver_1296,completed_ride,False,2025-10-25 19:36:01.660601
user_3053,driver_390,completed_ride,False,2025-10-23 09:52:01.726148
user_3054,driver_1395,completed_ride,False,2025-10-24 21:30:01.546966
user_3054,driver_491,completed_ride,False,2025-10-26 19:09:01.645889
user_3055,driver_604,completed_ride,False,2025-10-20 12:18:01.616835
user_3055,driver_104,completed_ride,False,2025-10-26 14:41:01.702547
user_3055,driver_534,completed_ride,False,2025-10-23 00:45:01.789070
user_3055,driver_1268,completed_ride,False,2025-10-27 03:31:01.841393
user_3056,driver_1001,completed_ride,False,2025-10-23 12:43:01.485611
user_3056,driver_1549,completed_ride,False,2025-10-25 02:40:01.587411
user_3056,driver_742,completed_ride,False,2025-10-25 22:00:01.597341
user_3056,driver_766,completed_ride,False,2025-10-23 16:00:01.702547
user_3056,driver_592,completed_ride,False,2025-10-21 18:55:01.741565
user_3056,driver_1336,completed_ride,False,2025-10-22 19:06:01.800602
user_3057,driver_606,completed_ride,False,2025-10-25 08:10:01.576223
user_3057,driver_732,completed_ride,False,2025-10-24 21:42:01.583894
user_3057,driver_530,completed_ride,False,2025-10-21 23:43:01.656488
user_3057,driver_1177,completed_ride,False,2025-10-23 10:32:01.661993
user_3058,driver_1384,completed_ride,False,2025-10-24 19:28:01.486612
user_3058,driver_529,completed_ride,False,2025-10-26 00:59:01.632924
user_3058,driver_992,completed_ride,False,2025-10-25 12:01:01.696649
user_3059,driver_271,completed_ride,False,2025-10-27 00:36:01.562170
user_3059,driver_1073,completed_ride,False,2025-10-25 04:56:01.590408
user_3059,driver_1962,completed_ride,False,2025-10-20 19:34:01.647887
user_3059,driver_933,completed_ride,False,2025-10-20 15:32:01.656488
user_3060,driver_663,completed_ride,False,2025-10-21 06:12:01.502634
user_3060,driver_485,completed_ride,False,2025-10-26 01:54:01.568270
user_3060,driver_688,completed_ride,False,2025-10-21 23:22:01.650495
user_3061,driver_728,completed_ride,False,2025-10-25 01:59:01.564180
user_3061,driver_875,completed_ride,False,2025-10-22 16:10:01.775369
user_3062,driver_824,completed_ride,False,2025-10-23 13:43:01.476190
user_3062,driver_1593,completed_ride,False,2025-10-21 16:45:01.640000
user_3062,driver_1367,completed_ride,False,2025-10-24 13:58:01.714692
user_3062,driver_1436,completed_ride,False,2025-10-26 17:00:01.833379
user_3063,driver_41,completed_ride,False,2025-10-20 17:26:01.588409
user_3063,driver_487,completed_ride,False,2025-10-25 13:50:01.841393
user_3064,driver_1224,completed_ride,False,2025-10-22 11:11:01.580222
user_3064,driver_1939,completed_ride,False,2025-10-21 01:49:01.589408
user_3064,driver_799,completed_ride,False,2025-10-26 10:33:01.698699
user_3065,driver_1848,completed_ride,False,2025-10-24 16:39:01.495592
user_3065,driver_998,completed_ride,False,2025-10-23 12:04:01.544928
user_3065,driver_16,completed_ride,False,2025-10-27 07:22:01.654494
user_3065,driver_1012,completed_ride,False,2025-10-23 12:26:01.664084
user_3066,driver_1398,completed_ride,False,2025-10-21 09:43:01.636937
user_3066,driver_1828,completed_ride,False,2025-10-21 00:21:01.640000
user_3066,driver_1438,completed_ride,False,2025-10-26 12:10:01.670094
user_3066,driver_621,completed_ride,False,2025-10-25 07:38:01.719703
user_3067,driver_1637,completed_ride,False,2025-10-25 04:12:01.589408
user_3067,driver_1779,completed_ride,False,2025-10-26 23:27:01.684679
user_3067,driver_532,completed_ride,False,2025-10-27 09:04:01.735028
user_3068,driver_1945,completed_ride,False,2025-10-26 06:33:01.544015
user_3068,driver_1,completed_ride,False,2025-10-27 08:35:01.614868
user_3068,driver_423,completed_ride,False,2025-10-24 12:30:01.669097
user_3069,driver_1255,completed_ride,False,2025-10-21 13:46:01.484530
user_3069,driver_208,completed_ride,False,2025-10-23 12:34:01.566272
user_3069,driver_364,completed_ride,False,2025-10-24 20:41:01.615909
user_3070,driver_153,completed_ride,False,2025-10-25 05:07:01.479656
user_3070,driver_1859,completed_ride,False,2025-10-24 17:49:01.728332
user_3070,driver_832,completed_ride,False,2025-10-20 16:54:01.782397
user_3070,driver_507,completed_ride,False,2025-10-20 22:54:01.827879
user_3071,driver_1386,completed_ride,False,2025-10-24 07:48:01.731330
user_3071,driver_659,completed_ride,False,2025-10-23 02:49:01.787057
user_3072,driver_402,completed_ride,False,2025-10-22 16:37:01.532937
user_3072,driver_174,completed_ride,False,2025-10-22 14:53:01.635938
user_3072,driver_1214,completed_ride,False,2025-10-27 04:32:01.652487
user_3072,driver_538,completed_ride,False,2025-10-24 10:36:01.838890
user_3073,driver_1849,completed_ride,False,2025-10-22 20:41:01.601864
user_3073,driver_73,completed_ride,False,2025-10-24 08:30:01.842396
user_3074,driver_675,completed_ride,False,2025-10-24 08:25:01.516065
user_3074,driver_111,completed_ride,False,2025-10-26 06:01:01.541643
user_3074,driver_982,completed_ride,False,2025-10-25 08:52:01.595271
user_3074,driver_196,completed_ride,False,2025-10-25 01:00:01.731330
user_3074,driver_598,completed_ride,False,2025-10-27 09:19:01.740557
user_3074,driver_718,completed_ride,False,2025-10-24 20:33:01.798600
user_3074,driver_1389,completed_ride,False,2025-10-21 11:36:01.819758
user_3075,driver_1615,completed_ride,False,2025-10-27 02:26:01.489619
user_3075,driver_553,completed_ride,False,2025-10-22 11:17:01.566272
user_3075,driver_1720,completed_ride,False,2025-10-24 00:21:01.606458
user_3075,driver_1805,completed_ride,False,2025-10-21 16:32:01.710651
user_3075,driver_595,completed_ride,False,2025-10-24 21:31:01.719703
user_3075,driver_228,completed_ride,False,2025-10-27 06:47:01.722057
user_3075,driver_652,completed_ride,False,2025-10-26 07:03:01.743569
user_3075,driver_1122,completed_ride,False,2025-10-26 16:03:01.791664
user_3077,driver_1284,completed_ride,False,2025-10-25 17:04:01.527174
user_3077,driver_11,completed_ride,False,2025-10-26 07:43:01.631920
user_3077,driver_10,completed_ride,False,2025-10-23 04:36:01.740557
user_3078,driver_1215,completed_ride,False,2025-10-23 07:19:01.483256
user_3078,driver_252,completed_ride,False,2025-10-24 17:01:01.842396
user_3079,driver_1608,completed_ride,False,2025-10-20 11:04:01.551603
user_3079,driver_456,completed_ride,False,2025-10-21 14:52:01.633921
user_3079,driver_1392,completed_ride,False,2025-10-20 22:56:01.640000
user_3079,driver_368,completed_ride,False,2025-10-27 07:28:01.646887
user_3080,driver_1324,completed_ride,False,2025-10-24 01:09:01.495592
user_3080,driver_419,completed_ride,False,2025-10-22 05:04:01.676846
user_3080,driver_969,completed_ride,False,2025-10-21 11:35:01.784976
user_3081,driver_378,completed_ride,False,2025-10-21 12:26:01.536300
user_3081,driver_1649,completed_ride,False,2025-10-24 11:09:01.607462
user_3081,driver_1825,completed_ride,False,2025-10-25 17:37:01.821972
user_3081,driver_1973,completed_ride,False,2025-10-24 10:37:01.826869
user_3082,driver_1087,completed_ride,False,2025-10-26 22:08:01.484530
